source_center,destination_center,leg_count,median_delay_ratio,mean_delay_ratio,p75_delay_ratio,median_actual_minutes,median_osrm_minutes,median_osrm_km,total_excess_minutes,late_rate,ftl_share
IND484001AAA,IND484446AAA,3,2.0256410256410255,2.0467310467310464,2.102564102564102,158.0,78.0,106.0722,0.0,0.0,1.0
IND485001AAC,IND471001AAA,7,2.1346153846153846,2.1393379607257392,2.1601941747572813,221.0,104.0,144.08020000000002,0.0,0.0,1.0
IND485001AAC,IND485771AAA,3,3.0606060606060606,5.895713895713896,7.570843570843571,101.0,33.0,43.3326,347.01250000000005,0.6666666666666666,1.0
IND485001AAC,IND486771AAA,5,7.209876543209877,7.6520054291239035,7.775,589.0,81.0,104.8851,950.6586419753089,1.0,1.0
IND486661AAA,IND211002AAB,5,5.236024844720497,5.817463863967487,6.925465838509317,843.0,161.0,195.6941,1333.625,1.0,1.0
IND486771AAA,IND486661AAA,6,1.6875,1.9128968253968255,2.258928571428571,37.0,20.5,25.976300000000002,15.632954545454552,0.3333333333333333,1.0
IND486886AAA,IND486889AAA,7,2.4,2.5743537414965987,2.5149999999999997,48.0,20.0,24.7239,23.633333333333333,0.14285714285714285,1.0
IND486889AAA,IND231205AAA,4,2.1076923076923078,2.0544500185804533,2.230982905982906,143.0,70.0,87.15825000000001,0.0,0.0,1.0
IND486889AAA,IND231216AAA,3,2.5934065934065935,2.6501035196687375,2.7142857142857144,236.0,91.0,110.3874,28.825000000000045,0.6666666666666666,1.0
IND487001AAA,IND487551AAA,3,1.391304347826087,1.446654332408264,1.4891304347826086,64.0,46.0,51.4846,0.0,0.0,1.0
IND487551AAA,IND464668AAA,4,2.638888888888889,2.7117435515873014,2.868489583333333,165.0,63.0,75.55805,42.429012345678984,0.5,1.0
IND488001AAA,IND471001AAA,3,2.1458333333333335,2.183825418850858,2.2431294326241136,103.0,47.0,66.9039,0.0,0.0,1.0
IND492001AAB,IND492007AAA,6,2.840909090909091,2.669191919191919,3.2704545454545455,29.0,10.0,11.13735,14.693181818181824,0.5,0.0
IND493118AAC,IND495334AAB,8,1.6363265306122448,1.5878996146330873,1.6630481980026053,79.0,49.5,54.43005,0.0,0.0,0.0
IND494334AAB,IND493445AAB,9,1.7099236641221374,1.809457596995321,1.9312977099236641,224.0,131.0,173.85,10.75681570338071,0.2222222222222222,1.0
IND495334AAB,IND491995AAB,8,1.599802371541502,1.611445981554677,1.6891414141414143,72.5,45.0,64.41605,0.0,0.0,0.0
IND495677AAA,IND496001AAA,5,2.18018018018018,2.1608434286186577,2.1981981981981984,242.0,111.0,132.0614,11.007207207207216,0.2,1.0
IND500008AAC,IND501359AAE,9,5.363636363636363,6.3571264940830154,10.304347826086957,118.0,22.0,24.5107,836.8909090909091,0.5555555555555556,0.0
IND500008AAD,IND501359AAE,5,2.909090909090909,4.684614484614484,3.5238095238095237,64.0,22.0,25.8901,278.6,0.8,0.0
IND500008AAF,IND500039AAC,13,3.357142857142857,3.6151996696114344,3.7058823529411766,54.0,17.0,20.3317,86.85456349206352,0.46153846153846156,0.0
IND500010AAA,IND501359AAE,6,2.391891891891892,3.645431145431145,2.831081081081081,88.5,36.0,44.8919,294.7007371007371,0.3333333333333333,0.0
IND500010AAB,IND501359AAE,23,3.5135135135135136,3.7266624309042125,4.10383275261324,129.0,36.0,44.9602,359.4594594594597,0.34782608695652173,0.0
IND500018AAA,IND500080AAB,4,3.041666666666667,3.7770833333333336,4.09375,51.5,16.0,14.5286,67.37962962962962,0.75,0.0
IND500032AAA,IND502295AAA,4,1.9795454545454545,2.097924901185771,2.2331521739130435,41.5,21.0,26.69585,11.340454545454548,0.25,0.0
IND500039AAC,IND500035AAD,5,3.142857142857143,3.4314851814851814,3.5384615384615383,44.0,13.0,13.4204,45.67142857142857,0.6,0.0
IND500039AAC,IND501359AAE,9,7.851851851851852,7.141100425822647,10.555555555555555,212.0,27.0,35.1846,448.8476190476191,0.5555555555555556,0.0
IND500039AAC,IND508116AAA,8,1.9642857142857144,2.2182881773399012,2.5147783251231526,55.0,29.0,37.936499999999995,40.37362637362638,0.375,1.0
IND500039AAD,IND501359AAE,8,2.717013888888889,2.975241748805257,3.2983870967741935,84.0,31.0,36.640299999999996,81.13915598290602,0.375,0.0
IND500050AAA,IND501218AAC,3,5.566666666666666,4.403174603174603,5.640476190476191,160.0,28.0,32.4683,104.38875,0.6666666666666666,0.0
IND500050AAA,IND501359AAE,18,2.1534926470588234,3.905195344456869,4.918411330049262,71.0,32.0,36.08905,1132.5208639705884,0.4444444444444444,0.0
IND500055AAC,IND501401AAC,9,2.090909090909091,2.1544289044289044,2.5384615384615383,23.0,11.0,15.9629,12.63961038961039,0.4444444444444444,0.0
IND500080AAB,IND501359AAE,16,3.0487012987012987,3.881555662805663,4.807359307359308,65.5,21.0,26.44105,1235.0763760049476,0.4375,0.0
IND501101AAB,IND509216AAC,4,1.4622641509433962,1.4056603773584906,1.490566037735849,77.5,53.0,56.3488,0.0,0.0,0.0
IND501141AAA,IND501101AAB,4,1.619047619047619,1.626596980255517,1.724738675958188,68.0,41.5,39.27375000000001,0.0,0.0,0.0
IND501359AAE,IND411033AAA,13,2.0448430493273544,2.0659075963998887,2.118834080717489,916.0,448.0,596.5618000000001,0.0,0.0,1.0
IND501359AAE,IND413002AAA,11,1.9477911646586346,2.0864690489593287,2.3003614457831327,485.0,250.0,327.37690000000003,298.69948544176714,0.2727272727272727,1.0
IND501359AAE,IND462022AAA,10,2.1457654723127035,2.163255987592263,2.19299674267101,1317.5,614.0,865.7868,76.77157980456036,0.1,1.0
IND501359AAE,IND500008AAC,14,1.814935064935065,1.8218257932543647,1.9035714285714285,39.0,21.0,27.2718,5.850000000000001,0.07142857142857142,0.0
IND501359AAE,IND500010AAA,10,2.051282051282051,2.2030301455301453,2.5753638253638256,80.0,39.0,47.60825,61.44188034188039,0.4,0.0
IND501359AAE,IND500010AAB,22,2.8375000000000004,3.2488258925693283,3.185096153846154,112.5,40.0,48.2161,459.4343518518518,0.3181818181818182,0.0
IND501359AAE,IND500039AAC,6,1.9988095238095238,2.152774736970139,2.408333333333333,58.0,29.0,36.2654,14.942564935064937,0.3333333333333333,0.0
IND501359AAE,IND500039AAD,6,2.7270114942528734,2.667785193424793,2.9583333333333335,75.5,30.0,36.22695,19.737068965517295,0.5,0.0
IND501359AAE,IND500050AAA,14,1.7298387096774195,2.074924269279108,1.9024193548387096,54.5,30.5,34.68155,124.01986417657047,0.14285714285714285,0.0
IND501359AAE,IND500080AAB,17,2.0,2.691861226447981,2.2,46.0,24.0,29.0442,276.1,0.23529411764705882,0.0
IND501359AAE,IND501141AAA,7,1.6170212765957446,1.6223067965039573,1.6599886813808715,152.0,94.0,109.3605,0.0,0.0,0.0
IND501359AAE,IND506002AAA,10,1.7754898040783686,1.832931494069039,1.8360772357723578,215.5,122.5,168.37345,40.271311475409846,0.1,1.0
IND501359AAE,IND508252AAB,7,2.0434782608695654,2.2403679173532765,2.387755102040816,94.0,46.0,66.4524,43.070833333333354,0.2857142857142857,1.0
IND501359AAE,IND509001AAA,13,1.4736842105263157,1.684734563681932,1.5892857142857142,84.0,56.0,76.8268,111.77046783625732,0.15384615384615385,1.0
IND501359AAE,IND509358AAA,12,1.5555555555555556,2.1163851580518247,2.0092592592592595,42.0,27.0,36.89165,157.6254901960784,0.3333333333333333,1.0
IND501359AAE,IND515004AAA,9,1.786008230452675,1.7859980088273955,1.8888888888888888,434.0,243.0,337.884,0.0,0.0,1.0
IND501359AAE,IND518002AAA,12,1.7789855072463767,1.8395119600337269,1.9185173600250234,245.5,139.0,194.5978,17.117647058823593,0.08333333333333333,1.0
IND501359AAE,IND523002AAA,12,1.7158244481664555,1.7181659216171894,1.7733066933066932,465.0,273.0,363.46555,0.0,0.0,1.0
IND501359AAE,IND533106AAA,12,2.2142857142857144,2.2064681497952514,2.248908554241207,663.5,299.0,421.56845,0.0,0.0,1.0
IND501359AAE,IND562132AAA,4,1.687935627081021,1.6910266370699223,1.7683740288568257,716.5,425.0,542.3396,0.0,0.0,1.0
IND501359AAE,IND585104AAA,14,1.6696428571428572,1.6616944230124464,1.7240017007405308,280.5,168.0,210.8048,0.0,0.0,1.0
IND501359AAE,IND751002AAB,8,2.026566757493188,2.068456870342368,2.077001356852103,1487.5,735.0,1037.9544,15.681198910081775,0.125,1.0
IND501359AAG,IND000000ACN,6,2.822368421052632,3.5628146453089244,4.434210526315789,55.0,20.0,24.6488,125.23319377990428,0.5,0.0
IND501401AAC,IND500010AAA,10,6.404166666666667,6.997556160056161,10.947619047619048,100.0,14.0,14.449200000000001,358.28999999999996,0.5,0.0
IND502110AAA,IND502313AAA,14,1.3472222222222223,1.4008089722375436,1.584834834834835,48.5,36.0,39.8186,0.0,0.0,1.0
IND502220AAC,IND501359AAE,15,1.317829457364341,1.3382247288536202,1.4400133236434107,169.0,128.0,146.9617,0.0,0.0,1.0
IND502286AAB,IND502220AAC,15,2.1875,2.157499618313805,2.3061224489795915,105.0,49.0,57.4331,23.375781250000003,0.06666666666666667,1.0
IND502313AAA,IND503111AAC,5,1.7142857142857142,1.743932411674347,1.7741935483870968,108.0,62.0,85.3094,0.0,0.0,1.0
IND503111AAC,IND501359AAE,13,2.233009708737864,2.4481062948532086,2.8137254901960786,230.0,103.0,137.8776,284.66666666666674,0.3076923076923077,1.0
IND503111AAC,IND503185AAA,15,1.7833333333333334,1.865298196133733,1.992741935483871,107.0,61.0,79.6958,41.411250000000024,0.2,1.0
IND503122AAA,IND502110AAA,14,1.5526315789473684,1.7301220393325656,1.6891891891891893,58.0,37.0,40.5767,67.62036011080333,0.21428571428571427,1.0
IND503185AAA,IND503187AAA,14,1.5357142857142856,1.6032690854119427,1.6296296296296295,43.0,28.0,32.317750000000004,10.13815789473685,0.14285714285714285,1.0
IND503187AAA,IND503122AAA,15,1.5384615384615385,1.6273341473341472,1.6538461538461537,40.0,26.0,28.6293,7.746153846153845,0.06666666666666667,1.0
IND504201AAA,IND505184AAC,4,1.1056140350877193,1.2162792397660818,1.278421052631579,83.5,75.0,59.717,0.0,0.0,1.0
IND504208AAB,IND505001AAB,5,2.142857142857143,2.4772833723653394,3.2295081967213113,135.0,61.0,85.93719999999999,126.61428571428573,0.4,1.0
IND504215AAA,IND505001AAB,10,2.016949152542373,2.1633344873862588,2.5360900058445353,119.0,59.0,65.23935,88.50734463276837,0.4,1.0
IND504251AAA,IND504296AAA,3,1.186046511627907,1.216055907916373,1.2407505285412261,51.0,43.0,39.631,0.0,0.0,1.0
IND504293AAA,IND505001AAB,3,2.26271186440678,2.23126488303684,2.4915254237288136,267.0,118.0,147.64329999999998,36.231250000000045,0.3333333333333333,1.0
IND505001AAA,IND505302AAB,5,1.3823529411764706,1.4389705882352941,1.4705882352941178,47.0,34.0,34.8956,0.0,0.0,1.0
IND505001AAB,IND504208AAB,5,1.4666666666666666,1.5526190185629636,1.5076923076923077,89.0,61.0,84.80789999999999,0.0,0.0,1.0
IND505001AAB,IND505209AAA,3,3.608695652173913,3.196256038647343,3.783514492753623,166.0,46.0,64.65169999999999,74.58750000000003,0.6666666666666666,1.0
IND505122AAA,IND506002AAA,9,2.5365853658536586,3.4167634533488194,2.75,102.0,40.0,48.6676,365.0038327526132,0.3333333333333333,1.0
IND505184AAC,IND505001AAB,6,1.810655737704918,1.9742388007082514,2.1564516129032256,110.0,62.0,68.60145,46.62139344262303,0.3333333333333333,1.0
IND505209AAA,IND504201AAA,4,1.4310344827586206,1.9533377541998231,1.9778735632183908,41.5,29.0,38.8128,46.72413793103449,0.25,1.0
IND505302AAB,IND505325AAA,5,1.1290322580645162,1.178794274509034,1.180327868852459,70.0,62.0,60.1525,0.0,0.0,1.0
IND505327AAA,IND505425AAA,7,1.368421052631579,1.5025115309281607,1.5476190476190477,26.0,19.0,27.481900000000003,7.473684210526315,0.14285714285714285,1.0
IND505467AAA,IND505122AAA,7,1.6304347826086956,1.6364785692260253,1.7602836879432624,75.0,46.0,51.077,0.0,0.0,1.0
IND506001AAC,IND505467AAA,8,1.6202380952380953,1.6693510737628385,1.7714285714285714,57.5,35.0,42.05905,0.0,0.0,1.0
IND506002AAA,IND506132AAA,13,1.1388888888888888,1.25338781106658,1.2432432432432432,46.0,37.0,35.192,21.917669753086436,0.23076923076923078,1.0
IND506002AAA,IND506143AAA,10,1.9565217391304348,2.0430359495576886,2.0714285714285716,42.0,21.5,29.662950000000002,14.533333333333339,0.2,1.0
IND506132AAA,IND122001AAJ,12,1.8403361344537816,1.9289746201510907,1.9779411764705883,63.5,34.0,48.3942,12.583835887296104,0.16666666666666666,1.0
IND506143AAA,IND506167AAB,9,1.736842105263158,1.739732637694454,1.8235294117647058,31.0,18.0,25.87,0.0,0.0,1.0
IND506167AAB,IND501359AAE,9,2.1298701298701297,2.6255014558812024,3.4,164.0,78.0,108.7747,346.54137291280153,0.3333333333333333,1.0
IND506314AAA,IND506002AAA,9,4.0,4.9971813117465285,4.625,92.0,24.0,33.923,514.35,0.5555555555555556,1.0
IND507002AAA,IND507167AAA,4,2.9438095238095237,2.9070009157509156,3.0669642857142856,69.5,24.5,34.58295,15.23259259259261,0.75,1.0
IND507002AAA,IND508206AAA,11,2.129032258064516,2.5042644183773217,2.6129032258064515,64.0,30.0,38.8687,140.6225806451613,0.2727272727272727,1.0
IND507002AAA,IND508213AAB,14,1.8181818181818181,1.7968907390276494,1.926641414141414,80.0,45.0,63.823949999999996,0.0,0.0,1.0
IND507111AAA,IND507117AAB,13,1.625,1.6272647379502219,1.7419354838709677,52.0,31.0,36.7156,0.0,0.0,1.0
IND507117AAB,IND507303AAA,12,2.053363074811256,2.2213216058408682,2.2922062904717855,192.0,93.0,123.4171,163.55752351729984,0.25,1.0
IND507123AAA,IND506314AAA,8,1.357754890081357,1.3638823174914572,1.4724770642201834,146.5,109.0,130.9128,0.0,0.0,1.0
IND507159AAA,IND507002AAA,9,5.166666666666667,5.966002767473356,8.222222222222221,93.0,18.0,24.4406,1183.457142857143,0.5555555555555556,1.0
IND507303AAA,IND507002AAA,11,2.4,3.0791639337093883,3.6636363636363636,132.0,55.0,77.81089999999999,426.5312500000001,0.45454545454545453,1.0
IND508001AAA,IND501359AAE,14,1.7543103448275863,1.7983095076805375,1.8713662790697674,153.5,87.0,116.5094,0.012500000000017053,0.07142857142857142,1.0
IND508116AAA,IND508277AAB,9,1.0681818181818181,1.0893378226711559,1.1333333333333333,48.0,45.0,43.865,0.0,0.0,1.0
IND508206AAA,IND507159AAA,10,1.3513513513513513,1.4122511830716165,1.5902777777777777,50.0,37.0,50.973,0.0,0.0,1.0
IND508207AAB,IND521225AAB,10,2.1695652173913045,2.2120793166528054,2.2478070175438596,249.5,113.5,154.89954999999998,5.410000000000025,0.1,1.0
IND508213AAB,IND508001AAA,14,1.8441295546558705,1.9480047572152834,2.2072072072072073,71.0,37.0,51.31175,32.48363520136377,0.2857142857142857,1.0
IND508223AAA,IND500039AAC,11,1.8045977011494252,1.9070780241850258,2.0139796185001306,158.0,89.0,122.8876,57.876364942528795,0.2727272727272727,1.0
IND508248AAB,IND508377AAB,11,1.8125,1.8046867645129678,1.915079365079365,60.0,34.0,48.7195,4.536718750000006,0.09090909090909091,1.0
IND508252AAB,IND508207AAB,6,1.3634293270643552,1.3500495885982957,1.4275225903614457,112.0,82.0,109.42665,0.0,0.0,1.0
IND508277AAB,IND508223AAA,7,1.3846153846153846,1.379163083293518,1.4289297658862876,34.0,25.0,25.922400000000003,0.0,0.0,1.0
IND508377AAB,IND501359AAE,10,1.891304347826087,2.1376633369317677,2.085395763656633,217.5,115.0,155.28125,259.95000000000005,0.2,1.0
IND509001AAA,IND509203AAA,14,1.5147058823529411,1.555640437993379,1.585115864527629,51.5,34.0,38.34715,11.451934984520143,0.14285714285714285,1.0
IND509103AAB,IND518002AAA,3,2.2542372881355934,2.280148061562439,2.325394506136762,133.0,58.0,76.7957,0.0,0.0,1.0
IND509103AAC,IND518002AAA,5,2.0847457627118646,2.2573707083876577,2.2033898305084745,123.0,59.0,77.69619999999999,46.07627118644069,0.2,1.0
IND509124AAA,IND509103AAB,8,2.0477564102564103,2.0013621794871796,2.3312500000000003,81.0,39.5,45.5189,3.6300493096647273,0.25,1.0
IND509203AAA,IND509301AAA,14,1.49,1.5175457875457874,1.635,38.5,26.0,28.6363,1.4361052631578985,0.07142857142857142,1.0
IND509216AAC,IND501359AAE,6,1.5854700854700856,1.8343447293447293,2.2638461538461536,42.0,25.5,33.5947,23.961188811188805,0.3333333333333333,0.0
IND509301AAA,IND501359AAE,13,1.836734693877551,1.8771009942438512,2.020408163265306,90.0,49.0,66.8635,61.94444444444446,0.07692307692307693,1.0
IND509324AAA,IND508248AAB,7,2.2058823529411766,2.2890028738768238,2.4686274509803923,75.0,34.0,48.359300000000005,12.064950980392197,0.42857142857142855,1.0
IND509358AAA,IND508248AAB,5,2.189655172413793,2.2632963179427237,2.440677966101695,127.0,59.0,82.9442,6.140948275862058,0.4,1.0
IND509358AAA,IND509324AAA,7,1.7037037037037037,2.234967550238486,1.9285714285714284,46.0,28.0,37.6749,106.22962962962964,0.2857142857142857,1.0
IND515004AAA,IND501359AAE,13,1.7172131147540983,1.7379137900801362,1.8524590163934427,419.0,244.0,339.1598,0.0,0.0,1.0
IND515004AAA,IND515401AAB,13,1.775,1.9493391196758432,1.9487179487179487,71.0,40.0,53.526,83.53812500000001,0.23076923076923078,1.0
IND515004AAA,IND515671AAA,7,2.5161290322580645,3.5129913769026673,3.3186553030303028,78.0,32.0,35.7816,267.64086021505375,0.2857142857142857,1.0
IND515004AAA,IND562132AAA,8,1.7251207729468598,1.703420250257385,1.7540760869565217,314.0,184.0,205.1086,0.0,0.0,1.0
IND515134AAA,IND515201AAA,12,1.6497662185856226,1.7028950350776864,1.7789304500292227,96.5,59.0,62.8782,8.116890707188773,0.16666666666666666,0.0
IND515134AAA,IND515591AAA,6,1.5461309523809523,1.517573696145125,1.6116071428571428,75.0,48.0,44.93195,0.0,0.0,1.0
