source_center,destination_center,legs,median_delay_ratio,late_rate,late_rate_raw,excess_minutes,excess_minutes_uncapped,median_actual_minutes,median_osrm_minutes,median_osrm_km,ftl_share,sla_contribution_pct,is_chronic_raw,is_chronic_calibrated,is_credible_priority,source_facility,destination_facility,corridor
IND602024AAA,IND602001AAA,9,2.5,0.4444444444444444,1.0,16.00991735537191,16.00991735537191,29.0,11.0,16.4017,0.0,0.004823997112592638,1,0,0,Chennai_Vepmpttu_DC (Tamil Nadu),Chennai_Thiruvlr_DC (Tamil Nadu),Chennai_Vepmpttu_DC (Tamil Nadu) -> Chennai_Thiruvlr_DC (Tamil Nadu)
IND781354AAA,IND781335AAA,2,3.1333333333333333,0.5,1.0,15.914285714285718,15.914285714285718,47.0,15.0,19.553350000000002,1.0,0.004795182050638712,1,0,0,Rangia_HosptlRd_D (Assam),Nalbari_Bhgtpura_D (Assam),Rangia_HosptlRd_D (Assam) -> Nalbari_Bhgtpura_D (Assam)
IND142401AAA,IND000000ACA,6,1.875,0.3333333333333333,1.0,15.90625,15.90625,38.5,20.0,28.5001,1.0,0.004792760785016194,1,0,0,Khanna_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab),Khanna_DC (Punjab) -> Ludhiana_MilrGanj_HB (Punjab)
IND209101AAA,IND209111AAA,17,0.8863636363636364,0.11764705882352941,0.29411764705882354,15.860370370370386,15.860370370370386,35.0,45.0,63.698800000000006,1.0,0.004778936653638912,0,0,0,Akbarpur_NehruNGR_D (Uttar Pradesh),Pukhrayan_Arulimod_D (Uttar Pradesh),Akbarpur_NehruNGR_D (Uttar Pradesh) -> Pukhrayan_Arulimod_D (Uttar Pradesh)
IND757025AAA,IND757001AAA,6,2.088888888888889,0.3333333333333333,1.0,15.857142857142861,15.857142857142861,37.0,17.0,25.09635,1.0,0.004777964161767478,1,0,0,Betnoti_MhliaDPP_D (Orissa),Baripada_KalikDPP_D (Orissa),Betnoti_MhliaDPP_D (Orissa) -> Baripada_KalikDPP_D (Orissa)
IND842003AAB,IND483225AAA,3,2.8636363636363638,1.0,1.0,15.839015151515184,15.839015151515184,63.0,24.0,34.909699999999994,1.0,0.004772502047400192,1,0,0,Jabalpur_Adhartal_IP (Madhya Pradesh),Sihora_KtnRdDPP_D (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh) -> Sihora_KtnRdDPP_D (Madhya Pradesh)
IND504215AAA,IND505326AAB,1,2.706896551724138,1.0,1.0,15.741666666666674,15.741666666666674,157.0,58.0,64.6296,1.0,0.00474316967800686,1,0,0,Luxettipet_ShivaDPP_D (Telangana),IND505326AAB,Luxettipet_ShivaDPP_D (Telangana) -> IND505326AAB
IND802101AAA,IND802158AAB,1,2.76,1.0,1.0,15.716666666666683,15.716666666666683,138.0,50.0,70.8523,1.0,0.004735636851625698,1,0,0,Buxar_Sarswati_D (Bihar),Jagdishpur_Wardno13_D (Bihar),Buxar_Sarswati_D (Bihar) -> Jagdishpur_Wardno13_D (Bihar)
IND501359AAE,IND751002AAB,8,2.026566757493188,0.125,1.0,15.681198910081775,15.681198910081775,1487.5,735.0,1037.9544,1.0,0.004724949953526357,1,0,0,Hyderabad_Shamshbd_H (Telangana),Bhubaneshwar_Hub (Orissa),Hyderabad_Shamshbd_H (Telangana) -> Bhubaneshwar_Hub (Orissa)
IND486771AAA,IND486661AAA,6,1.6875,0.3333333333333333,1.0,15.632954545454552,15.632954545454552,37.0,20.5,25.976300000000002,1.0,0.004710413296622097,1,0,0,Churhat_Central_DPP_1 (Madhya Pradesh),Sidhi_Padra_D (Madhya Pradesh),Churhat_Central_DPP_1 (Madhya Pradesh) -> Sidhi_Padra_D (Madhya Pradesh)
IND796081AAA,IND788026AAC,1,2.638888888888889,1.0,1.0,15.583333333333371,15.583333333333371,190.0,72.0,102.1034,1.0,0.004695461777592824,1,0,0,Kolasib_Diakkawn_D (Mizoram),Silchar_Sirikona_H (Assam),Kolasib_Diakkawn_D (Mizoram) -> Silchar_Sirikona_H (Assam)
IND608001AAA,IND609110AAA,7,2.7333333333333334,0.42857142857142855,1.0,15.570555555555572,15.570555555555572,41.0,16.0,21.1767,1.0,0.004691611666331334,1,0,0,Chidambaram_ARBNorth_DC (Tamil Nadu),Sirkazhi_Pngktgudi_D (Tamil Nadu),Chidambaram_ARBNorth_DC (Tamil Nadu) -> Sirkazhi_Pngktgudi_D (Tamil Nadu)
IND413709AAA,IND423109AAA,13,1.8846153846153846,0.15384615384615385,1.0,15.51190476190476,15.51190476190476,51.0,27.0,29.5612,0.0,0.004673939416503769,1,0,0,Shrirampur_DavkharRd_D (Maharashtra),Shirdi_SaiBansi_D (Maharashtra),Shrirampur_DavkharRd_D (Maharashtra) -> Shirdi_SaiBansi_D (Maharashtra)
IND305802AAA,IND341512AAA,6,2.0165912518853695,0.16666666666666666,1.0,15.505644682115289,15.505644682115289,70.0,35.0,38.39445,1.0,0.004672053172736317,1,0,0,Kishangarh_Central_D_2 (Rajasthan),Parbatsar_AjmhwDPP_D (Rajasthan),Kishangarh_Central_D_2 (Rajasthan) -> Parbatsar_AjmhwDPP_D (Rajasthan)
IND209304AAA,IND209206AAB,18,0.7982456140350878,0.05555555555555555,0.05555555555555555,15.478493291388716,15.478493291388716,45.5,58.0,57.5607,0.0,0.004663872104242299,0,0,0,Kanpur_Central_H_6 (Uttar Pradesh),Ghatampur_StatinRD_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh) -> Ghatampur_StatinRD_D (Uttar Pradesh)
IND571430AAA,IND571124AAA,10,1.621505376344086,0.1,1.0,15.462500000000006,15.462500000000006,48.0,31.0,33.03275,1.0,0.004659053116750517,1,0,0,Malavalli_SulthnRd_D (Karnataka),Tirumakudalu_Narasipr_D (Karnataka),Malavalli_SulthnRd_D (Karnataka) -> Tirumakudalu_Narasipr_D (Karnataka)
IND303303AAA,IND322230AAA,16,1.344155844155844,0.0625,0.8125,15.427777777777806,15.427777777777806,103.5,77.0,96.97059999999999,0.0,0.004648590857887795,1,0,0,Dausa_IndraCln_D (Rajasthan),Hindaun_MndwrRod_D (Rajasthan),Dausa_IndraCln_D (Rajasthan) -> Hindaun_MndwrRod_D (Rajasthan)
IND803116AAA,IND803108AAB,13,2.2285714285714286,0.3076923076923077,1.0,15.340952380952388,15.340952380952388,78.0,33.0,40.590900000000005,1.0,0.004622429232297331,1,0,0,Rajgir_PnditNGR_D (Bihar),Chandi_SH78_D (Bihar),Rajgir_PnditNGR_D (Bihar) -> Chandi_SH78_D (Bihar)
IND712311AAA,IND721306AAA,14,2.089108910891089,0.07142857142857142,1.0,15.330769230769192,15.330769230769192,211.0,101.0,130.64339999999999,1.0,0.004619360916203597,1,0,0,Kolkata_Dankuni_HB (West Bengal),Kharagpur_DC (West Bengal),Kolkata_Dankuni_HB (West Bengal) -> Kharagpur_DC (West Bengal)
IND244713AAA,IND263401AAA,16,2.0217391304347827,0.25,1.0,15.300000000000011,15.300000000000011,45.5,22.0,24.23255,1.0,0.004610089745272947,1,0,0,Kashipur_Vaishali_D (Uttarakhand),Kashipur_BajprDPP_D (Uttarakhand),Kashipur_Vaishali_D (Uttarakhand) -> Kashipur_BajprDPP_D (Uttarakhand)
IND462022AAA,IND465669AAB,10,2.125,0.1,1.0,15.291666666666657,15.291666666666657,144.5,68.0,97.11585,1.0,0.004607578803145886,1,0,0,Bhopal_Trnsport_H (Madhya Pradesh),Narsinghgarh_Central_D_1 (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh) -> Narsinghgarh_Central_D_1 (Madhya Pradesh)
IND134203AAA,IND140501AAA,14,1.575,0.14285714285714285,1.0,15.283749999999998,15.283749999999998,63.0,40.0,48.934200000000004,0.0,0.004605193408125186,1,0,0,Naraingarh_Ward2DPP_D (Haryana),Lalru_OnkarDPP_D (Punjab),Naraingarh_Ward2DPP_D (Haryana) -> Lalru_OnkarDPP_D (Punjab)
IND202001AAC,IND204215AAA,4,2.8001672240802673,0.75,1.0,15.244871794871827,15.244871794871827,68.5,24.0,34.220699999999994,0.0,0.004593478897355513,1,0,0,Aligarh_Central_D_2 (Uttar Pradesh),SikandraRao_JydevNGR_D (Uttar Pradesh),Aligarh_Central_D_2 (Uttar Pradesh) -> SikandraRao_JydevNGR_D (Uttar Pradesh)
IND486001AAA,IND486771AAA,2,2.6642619311875695,1.0,1.0,15.10122086570479,15.10122086570479,138.5,52.0,72.82249999999999,1.0,0.004550194996999181,1,0,0,Rewa_Dc (Madhya Pradesh),Churhat_Central_DPP_1 (Madhya Pradesh),Rewa_Dc (Madhya Pradesh) -> Churhat_Central_DPP_1 (Madhya Pradesh)
IND609602AAA,IND611001AAA,11,3.111111111111111,0.45454545454545453,1.0,15.093518518518522,15.093518518518522,51.0,16.0,21.607,1.0,0.0045478741792359155,1,0,0,Karaikal_Thalthru_DC (Pondicherry),Nagapttinm_Sttyapar_D (Tamil Nadu),Karaikal_Thalthru_DC (Pondicherry) -> Nagapttinm_Sttyapar_D (Tamil Nadu)
IND643231AAA,IND643217AAA,11,1.0689655172413792,0.18181818181818182,0.45454545454545453,15.042857142857159,15.042857142857159,36.0,34.0,22.3329,0.0,0.004532609245352395,0,0,0,Coonoor_Fairybnk_D (Tamil Nadu),Kotagiri_CroslySRT_D (Tamil Nadu),Coonoor_Fairybnk_D (Tamil Nadu) -> Kotagiri_CroslySRT_D (Tamil Nadu)
IND121004AAB,IND121001AAA,24,1.809090909090909,0.125,1.0,15.024621212121215,15.024621212121215,19.5,11.0,11.52635,0.0,0.004527114521347082,1,0,0,FBD_Balabhgarh_DPC (Haryana),Faridabad (Haryana),FBD_Balabhgarh_DPC (Haryana) -> Faridabad (Haryana)
IND411017AAA,IND412105AAC,2,2.8529411764705883,1.0,1.0,14.966666666666669,14.966666666666669,48.5,17.0,17.191950000000002,0.0,0.004509652060190745,1,0,0,PNQ Rahatani DPC (Maharashtra),Pune_North_D_3 (Maharashtra),PNQ Rahatani DPC (Maharashtra) -> Pune_North_D_3 (Maharashtra)
IND142001AAB,IND151001AAA,1,2.6515151515151514,1.0,1.0,14.958333333333343,14.958333333333343,175.0,66.0,85.58139999999999,1.0,0.004507141118063693,1,0,0,Moga_DPC (Punjab),Bhatinda_DPC (Punjab),Moga_DPC (Punjab) -> Bhatinda_DPC (Punjab)
IND732138AAA,IND733102AAA,2,2.0600358422939067,0.5,1.0,14.857258064516117,14.857258064516117,129.0,62.5,60.16355,1.0,0.004476685820006503,1,0,0,Bamangola_Central_D_1 (West Bengal),Balurghat_AkhirDPP_D (West Bengal),Bamangola_Central_D_1 (West Bengal) -> Balurghat_AkhirDPP_D (West Bengal)
IND395023AAD,IND396445AAA,7,1.875,0.2857142857142857,1.0,14.829044117647072,14.829044117647072,30.0,17.0,22.5559,0.0,0.004468184589474826,1,0,0,Surat_Central_I_4 (Gujarat),Navsari_DC (Gujarat),Surat_Central_I_4 (Gujarat) -> Navsari_DC (Gujarat)
IND335001AAA,IND125104AAA,10,1.824264705882353,0.1,1.0,14.81871657754013,14.81871657754013,149.5,80.0,109.451,1.0,0.0044650727668120215,1,0,0,Ganga Nagar_DC (Rajasthan),Sirsa_AnprnDPP_D (Haryana),Ganga Nagar_DC (Rajasthan) -> Sirsa_AnprnDPP_D (Haryana)
IND205001AAB,IND209625AAA,1,2.6779661016949152,1.0,1.0,14.633333333333354,14.633333333333354,158.0,59.0,65.611,1.0,0.004409214375108551,1,0,0,Mainpuri_Agraroad_I (Uttar Pradesh),Farrukhbad_Pnchlght_D (Uttar Pradesh),Mainpuri_Agraroad_I (Uttar Pradesh) -> Farrukhbad_Pnchlght_D (Uttar Pradesh)
IND305624AAA,IND305404AAA,8,1.8263611519865461,0.25,1.0,14.566510172144035,14.566510172144035,126.0,70.0,81.0336,1.0,0.004389079684249362,1,0,0,Bijainagar_Central_DPP_1 (Rajasthan),Kekri_LxmntDPP_D (Rajasthan),Bijainagar_Central_DPP_1 (Rajasthan) -> Kekri_LxmntDPP_D (Rajasthan)
IND506002AAA,IND506143AAA,17,2.0,0.11764705882352941,1.0,14.533333333333339,14.533333333333339,42.0,21.0,29.544,1.0,0.004379083069583887,1,0,0,Warangal_HunterRd_I (Telangana),Ghanpur_Palakrty_D (Telangana),Warangal_HunterRd_I (Telangana) -> Ghanpur_Palakrty_D (Telangana)
IND761200AAA,IND532001AAB,12,2.144230769230769,0.3333333333333333,1.0,14.519230769230887,14.519230769230887,111.0,50.0,71.6129,1.0,0.004374833782907366,1,0,0,Paralakhemundi_Ward14_D (Orissa),Srikakulam_Kuslpram_I (Andhra Pradesh),Paralakhemundi_Ward14_D (Orissa) -> Srikakulam_Kuslpram_I (Andhra Pradesh)
IND201001AAC,IND000000ACB,1,2.4705882352941178,1.0,1.0,14.500000000000028,14.500000000000028,210.0,85.0,85.1514,0.0,0.004369039301075674,1,0,0,Ghaziabad_Central_L_8 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),Ghaziabad_Central_L_8 (Uttar Pradesh) -> Gurgaon_Bilaspur_HB (Haryana)
IND400064AAB,IND400072AAB,4,3.083916083916084,0.75,1.0,14.480769230769223,14.480769230769223,37.5,12.5,12.6353,0.0,0.004363244819243998,1,0,0,Mumbai_MaladWest_CP (Maharashtra),Mumbai Hub (Maharashtra),Mumbai_MaladWest_CP (Maharashtra) -> Mumbai Hub (Maharashtra)
IND273155AAA,IND273014AAB,1,2.75,1.0,1.0,14.400000000000006,14.400000000000006,88.0,32.0,45.4745,0.0,0.0043389079955510074,1,0,0,Anandnagar_LohiaDPP_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),Anandnagar_LohiaDPP_D (Uttar Pradesh) -> Gorakhpur_Matriprm_IP (Uttar Pradesh)
IND209304AAA,IND206122AAA,20,1.6274509803921569,0.1,1.0,14.388235294117635,14.388235294117635,80.0,49.0,70.2799,1.0,0.004335363136077513,1,0,0,Kanpur_Central_H_6 (Uttar Pradesh),Auraiya_AryaNagr_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh) -> Auraiya_AryaNagr_D (Uttar Pradesh)
IND173220AAA,IND174103AAA,2,2.628571428571429,0.5,1.0,14.362857142857145,14.362857142857145,49.0,18.0,21.279449999999997,1.0,0.004327716367784704,1,0,0,Parwanoo_Central_D_1 (Himachal Pradesh),Baddi_ByePass_D (Himachal Pradesh),Parwanoo_Central_D_1 (Himachal Pradesh) -> Baddi_ByePass_D (Himachal Pradesh)
IND335703AAA,IND335701AAA,9,1.15625,0.1111111111111111,0.4444444444444444,14.295910493827165,14.295910493827165,37.0,31.0,34.0433,0.0,0.004307544468426959,0,0,0,Srivijaynagar_BhwanDPP_D (Rajasthan),Anupgarh_PrmNrDPP_D (Rajasthan),Srivijaynagar_BhwanDPP_D (Rajasthan) -> Anupgarh_PrmNrDPP_D (Rajasthan)
IND691574AAA,IND695614AAA,21,1.55,0.14285714285714285,1.0,14.252500000000012,14.252500000000012,30.0,20.0,21.6803,0.0,0.0042944643199021365,1,0,0,Kalluvathukal_Pariplly_D (Kerala),Kilimanoor_Krvnkuzy_D (Kerala),Kalluvathukal_Pariplly_D (Kerala) -> Kilimanoor_Krvnkuzy_D (Kerala)
IND562132AAA,IND000000ACS,6,1.777217741935484,0.16666666666666666,1.0,14.192357038123163,14.192357038123163,55.5,30.5,32.16785,0.0,0.004276342460307444,1,0,0,Bangalore_Nelmngla_H (Karnataka),BLR_HSR_Layout_PC (Karnataka),Bangalore_Nelmngla_H (Karnataka) -> BLR_HSR_Layout_PC (Karnataka)
IND272207AAB,IND272153AAC,3,3.0588235294117645,1.0,1.0,14.169117647058833,14.169117647058833,52.0,17.0,22.9428,0.0,0.00426934012838378,1,0,0,Naugarh_Central_D_1 (Uttar Pradesh),Bansi_GangDPP_D (Uttar Pradesh),Naugarh_Central_D_1 (Uttar Pradesh) -> Bansi_GangDPP_D (Uttar Pradesh)
IND382430AAB,IND395023AAA,30,1.851115708585784,0.03333333333333333,1.0,14.150000000000034,14.150000000000034,372.5,201.0,272.69685000000004,1.0,0.004263579731739367,1,0,1,Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),Ahmedabad_East_H_1 (Gujarat) -> Surat_HUB (Gujarat)
IND627005AAA,IND627117AAA,11,1.6341463414634145,0.18181818181818182,1.0,14.129496951219522,14.129496951219522,67.0,41.0,49.8261,1.0,0.00425740189546944,1,0,0,Tirunelveli_VdkkuSrt_I (Tamil Nadu),Vallior_Radhaprm_D (Tamil Nadu),Tirunelveli_VdkkuSrt_I (Tamil Nadu) -> Vallior_Radhaprm_D (Tamil Nadu)
IND110085AAB,IND110087AAA,3,2.0,0.3333333333333333,0.6666666666666666,14.100000000000001,14.100000000000001,26.0,13.0,11.7553,0.0,0.004248514078977027,1,0,0,Delhi_Rohini_DPC (Delhi),Delhi_Paschim_DC (Delhi),Delhi_Rohini_DPC (Delhi) -> Delhi_Paschim_DC (Delhi)
IND784001AAA,IND791111AAC,3,2.3949579831932772,0.3333333333333333,1.0,14.03125,14.03125,285.0,119.0,167.8739,1.0,0.004227798806428823,1,0,0,Tezpur_Mhbhirab_D (Assam),Itanagar_WageDPP_D (Arunachal Pradesh),Tezpur_Mhbhirab_D (Assam) -> Itanagar_WageDPP_D (Arunachal Pradesh)
IND591307AAC,IND580002AAA,2,2.5224719101123596,0.5,1.0,14.021428571428572,14.021428571428572,224.5,89.0,95.9118,1.0,0.00422483948177908,1,0,0,Gokak_Bsavangr_D (Karnataka),Dharwad_Dc (Karnataka),Gokak_Bsavangr_D (Karnataka) -> Dharwad_Dc (Karnataka)
IND384170AAA,IND384265AAB,12,1.2864583333333335,0.08333333333333333,0.6666666666666666,13.918359375000001,13.918359375000001,30.0,24.0,26.787150000000004,1.0,0.004193783387301375,1,0,0,Unjha_DC (Gujarat),Patan_Central_D_2 (Gujarat),Unjha_DC (Gujarat) -> Patan_Central_D_2 (Gujarat)
IND322201AAA,IND302014AAB,2,2.1960480433940335,0.5,1.0,13.83679775280902,13.83679775280902,193.0,88.0,123.02584999999999,0.0,0.0041692078057281425,1,0,0,Gangapur_Ward6DPP_D (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Gangapur_Ward6DPP_D (Rajasthan) -> Jaipur_Central_I_7 (Rajasthan)
IND628613AAA,IND627005AAA,14,1.7553191489361701,0.14285714285714285,1.0,13.82553191489363,13.82553191489363,83.0,47.0,40.1597,0.0,0.004165813261685944,1,0,0,Peikulam_SriVnktpm_D (Tamil Nadu),Tirunelveli_VdkkuSrt_I (Tamil Nadu),Peikulam_SriVnktpm_D (Tamil Nadu) -> Tirunelveli_VdkkuSrt_I (Tamil Nadu)
IND302014AAA,IND301001AAB,21,1.9137931034482758,0.047619047619047616,1.0,13.767888103570556,13.767888103570556,221.0,116.0,144.5915,1.0,0.004148444428780129,1,0,0,Jaipur_Hub (Rajasthan),Alwar_Central_I_1 (Rajasthan),Jaipur_Hub (Rajasthan) -> Alwar_Central_I_1 (Rajasthan)
IND721139AAC,IND721636AAB,1,2.857142857142857,1.0,1.0,13.75,13.75,100.0,35.0,43.314800000000005,0.0,0.004143054509640718,1,0,0,Panskura_Central_D_3 (West Bengal),Tamluk_Central_DPP_2 (West Bengal),Panskura_Central_D_3 (West Bengal) -> Tamluk_Central_DPP_2 (West Bengal)
IND562159AAA,IND562117AAA,11,1.9259259259259258,0.18181818181818182,1.0,13.72106481481483,13.72106481481483,52.0,27.0,28.5816,1.0,0.0041343359605884485,1,0,0,Ramanagara_BMRd_DC (Karnataka),Kanakapura_VaniThtr_D (Karnataka),Ramanagara_BMRd_DC (Karnataka) -> Kanakapura_VaniThtr_D (Karnataka)
IND573116AAA,IND571432AAB,12,1.6704545454545454,0.08333333333333333,1.0,13.687500000000028,13.687500000000028,73.0,44.0,59.20195,1.0,0.004124222443687813,1,0,0,Channaraya_patna_D (Karnataka),Nagamangala_MandyaRD_D (Karnataka),Channaraya_patna_D (Karnataka) -> Nagamangala_MandyaRD_D (Karnataka)
IND303108AAB,IND303106AAA,9,1.5483870967741935,0.1111111111111111,1.0,13.64017595307918,13.64017595307918,48.0,31.0,43.8546,1.0,0.004109963090523459,1,0,0,Kotputli_LXngrDPP_D (Rajasthan),Paota_SmClyDPP_D (Rajasthan),Kotputli_LXngrDPP_D (Rajasthan) -> Paota_SmClyDPP_D (Rajasthan)
IND403726AAB,IND403401AAA,6,2.128623188405797,0.16666666666666666,1.0,13.606249999999996,13.606249999999996,51.5,25.5,23.542299999999997,0.0,0.004099740757949018,1,0,0,Goa_ZuariNgr_IP (Goa),Goa_Ponda_Dc (Goa),Goa_ZuariNgr_IP (Goa) -> Goa_Ponda_Dc (Goa)
IND322230AAA,IND322241AAA,14,1.6071428571428572,0.14285714285714285,1.0,13.52480158730161,13.52480158730161,45.0,28.0,32.2526,0.0,0.004075199287873882,1,0,0,Hindaun_MndwrRod_D (Rajasthan),Karauli_HnsChowk_D (Rajasthan),Hindaun_MndwrRod_D (Rajasthan) -> Karauli_HnsChowk_D (Rajasthan)
IND581400AAB,IND581325AAA,12,1.1727272727272728,0.25,0.5,13.480000000000032,13.480000000000032,114.0,108.0,120.85589999999999,1.0,0.004061699984724145,0,0,0,Mallapur_ShtDRDPP_D (Karnataka),Dandeli_RKComplx_D (Karnataka),Mallapur_ShtDRDPP_D (Karnataka) -> Dandeli_RKComplx_D (Karnataka)
IND803101AAA,IND805110AAD,9,2.260869565217391,0.3333333333333333,1.0,13.47142857142859,13.47142857142859,52.0,23.0,32.2741,1.0,0.004059117301393456,1,0,0,BiharSarif_Soghra_D (Bihar),Nawada_Central_DPP_2 (Bihar),BiharSarif_Soghra_D (Bihar) -> Nawada_Central_DPP_2 (Bihar)
IND505425AAA,IND504215AAA,1,3.4166666666666665,1.0,1.0,13.400000000000002,13.400000000000002,41.0,12.0,18.1203,1.0,0.004037594940304409,1,0,0,DhrmpuriTS_HanumDPP_D (Telangana),Luxettipet_ShivaDPP_D (Telangana),DhrmpuriTS_HanumDPP_D (Telangana) -> Luxettipet_ShivaDPP_D (Telangana)
IND140901AAA,IND160002AAC,20,1.8390379278445885,0.05,1.0,13.375000000000014,13.375000000000014,86.0,47.0,57.18415,0.0,0.004030062113923248,1,0,0,Chandigarh_Mullanpr_DC (Chandigarh),Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Mullanpr_DC (Chandigarh) -> Chandigarh_Mehmdpur_H (Punjab)
IND591307AAC,IND580030AAA,1,2.4343434343434343,1.0,1.0,13.300000000000011,13.300000000000011,241.0,99.0,112.3366,1.0,0.0040074636347797515,1,0,0,Gokak_Bsavangr_D (Karnataka),Hubli_Dc (Karnataka),Gokak_Bsavangr_D (Karnataka) -> Hubli_Dc (Karnataka)
IND421302AAR,IND400612AAA,14,2.3636363636363638,0.21428571428571427,1.0,13.233585858585851,13.233585858585851,27.0,12.0,14.2547,0.0,0.003987452186918671,1,0,0,Mumbai_East_I_21 (Maharashtra),Mumbai_Mumbra_DC (Maharashtra),Mumbai_East_I_21 (Maharashtra) -> Mumbai_Mumbra_DC (Maharashtra)
IND635601AAB,IND635207AAA,1,3.125,1.0,1.0,13.200000000000003,13.200000000000003,50.0,16.0,23.8404,0.0,0.003977332329255089,1,0,0,Tiruppattur_KoilStrt_D (Tamil Nadu),Uthangarai_RgstrOFC_D (Tamil Nadu),Tiruppattur_KoilStrt_D (Tamil Nadu) -> Uthangarai_RgstrOFC_D (Tamil Nadu)
IND250221AAA,IND251201AAA,1,3.125,1.0,1.0,13.200000000000003,13.200000000000003,50.0,16.0,19.9858,1.0,0.003977332329255089,1,0,0,Daurala_Sardhnrd_D (Uttar Pradesh),Khatauli_TilakNgr_D (Uttar Pradesh),Daurala_Sardhnrd_D (Uttar Pradesh) -> Khatauli_TilakNgr_D (Uttar Pradesh)
IND641607AAA,IND641654AAA,11,2.0,0.09090909090909091,1.0,13.200000000000003,13.200000000000003,32.0,16.0,18.1842,0.0,0.003977332329255089,1,0,0,Tirupur_Koliplm_I (Tamil Nadu),Avinashi_Valluvar_D (Tamil Nadu),Tirupur_Koliplm_I (Tamil Nadu) -> Avinashi_Valluvar_D (Tamil Nadu)
IND244901AAB,IND244301AAA,10,0.8984230055658626,0.1,0.1,13.181818181818215,13.181818181818215,88.5,98.5,88.2498,1.0,0.003971853910068797,0,0,0,Rampur_RoshnBgh_I (Uttar Pradesh),Sambhal_Khwssrai_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh) -> Sambhal_Khwssrai_D (Uttar Pradesh)
IND160002AAC,IND134203AAA,1,2.810810810810811,1.0,1.0,13.150000000000006,13.150000000000006,104.0,37.0,44.8425,0.0,0.00396226667649276,1,0,0,Chandigarh_Mehmdpur_H (Punjab),Naraingarh_Ward2DPP_D (Haryana),Chandigarh_Mehmdpur_H (Punjab) -> Naraingarh_Ward2DPP_D (Haryana)
IND516269AAA,IND516390AAA,15,1.5921052631578947,0.06666666666666667,1.0,13.116306390977456,13.116306390977456,121.0,75.0,82.3948,1.0,0.0039521143522158915,1,0,0,Rayachoti_Madnpali_D (Andhra Pradesh),Pulivendula_RTCStand_D (Andhra Pradesh),Rayachoti_Madnpali_D (Andhra Pradesh) -> Pulivendula_RTCStand_D (Andhra Pradesh)
IND712124AAA,IND712103AAA,25,2.8333333333333335,0.2,1.0,13.001777777777793,13.001777777777793,30.0,11.0,11.6433,0.0,0.003917605385859545,1,0,0,Hooghly_DC (West Bengal),Hoogly_Bandel_D (West Bengal),Hooghly_DC (West Bengal) -> Hoogly_Bandel_D (West Bengal)
IND826004AAA,IND828205AAA,1,2.95,1.0,1.0,13.0,13.0,59.0,20.0,28.4319,0.0,0.003917069718205769,1,0,0,Dhanbad_Kalynpur_I (Jharkhand),Nirsa_ShantiDPP_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand) -> Nirsa_ShantiDPP_D (Jharkhand)
IND515004AAA,IND515411AAA,2,2.419642857142857,0.5,1.0,13.0,13.0,99.0,41.0,57.568,1.0,0.003917069718205769,1,0,0,Anantapur_KamaStrt_I (Andhra Pradesh),Tadipatri_CBRoad_D (Andhra Pradesh),Anantapur_KamaStrt_I (Andhra Pradesh) -> Tadipatri_CBRoad_D (Andhra Pradesh)
IND506132AAA,IND122001AAJ,19,1.8235294117647058,0.15789473684210525,1.0,12.960949085516575,12.960949085516575,65.0,34.0,48.4109,1.0,0.003905303167852595,1,0,0,Khanpur_Nrsampt_D (Telangana),Mahbubabad_Yellanda_D (Telangana),Khanpur_Nrsampt_D (Telangana) -> Mahbubabad_Yellanda_D (Telangana)
IND530018AAA,IND531162AAA,1,4.375,1.0,1.0,12.958333333333332,12.958333333333332,35.0,8.0,12.2135,0.0,0.003904515007570494,1,0,0,Vizag _NAD (Andhra Pradesh),Vishakhapatnam (Andhra Pradesh),Vizag _NAD (Andhra Pradesh) -> Vishakhapatnam (Andhra Pradesh)
IND505326AAA,IND505425AAA,1,2.8285714285714287,1.0,1.0,12.941666666666677,12.941666666666677,99.0,35.0,49.0874,1.0,0.0038994931233163875,1,0,0,Koratla_BhemuDPP_D (Telangana),DhrmpuriTS_HanumDPP_D (Telangana),Koratla_BhemuDPP_D (Telangana) -> DhrmpuriTS_HanumDPP_D (Telangana)
IND711303AAA,IND721134AAB,17,0.8333333333333334,0.058823529411764705,0.11764705882352941,12.876662562419469,12.876662562419469,30.0,37.0,44.986,0.0,0.003879906538062093,0,0,0,Bagnan_Harop_D (West Bengal),Kolaghat_Central_DPP_2 (West Bengal),Bagnan_Harop_D (West Bengal) -> Kolaghat_Central_DPP_2 (West Bengal)
